epoch,train_loss,train_supervised_loss,train_distill_loss,macro_auc,scored_classes,skipped_no_positive,skipped_no_negative,soundscape_macro_auc,soundscape_scored_classes,soundscape_skipped_no_positive,soundscape_skipped_no_negative,valid_loss,learning_rate,selection_metric,distill_weight,mean_train_teacher_confidence
1,0.383718301076442,0.08602415048517287,1.1907766032963991,0.9387648483279215,43,191,0,0.9387648483279215,43,191,0,0.2630856849930503,0.00010518734332768285,0.9387648483279215,0.25,0.9709991729201902
2,0.24983045924454927,0.07899845985230058,0.683327991515398,0.9611732971023959,43,191,0,0.9611732971023959,43,191,0,0.24321282451803033,0.0001999966868578227,0.9611732971023959,0.25,0.9709991729201902
3,0.23420287063345313,0.06782704102806747,0.6655033156275749,0.9586336857453106,43,191,0,0.9586336857453106,43,191,0,0.24288546497171576,0.00018632867929897269,0.9586336857453106,0.25,0.9709991729201902
4,0.22790064802393317,0.0633180839358829,0.658330257050693,0.9577322998610562,43,191,0,0.9577322998610562,43,191,0,0.24427789449691772,0.00014979692103074863,0.9577322998610562,0.25,0.9709991729201902
5,0.2250168640166521,0.06159449234837666,0.6536894822493196,0.9551048809257326,43,191,0,0.9551048809257326,43,191,0,0.2455603385513479,0.00010019006717921025,0.9551048809257326,0.25,0.9709991729201902
6,0.22370246867649257,0.06043426145333797,0.6530728321522474,0.9555334154794853,43,191,0,0.9555334154794853,43,191,0,0.2453241307627071,5.0800234172925905e-05,0.9555334154794853,0.25,0.9709991729201902
7,0.22262757271528244,0.059945744869764894,0.6507273111492395,0.9542345675288755,43,191,0,0.9542345675288755,43,191,0,0.24594411253929138,1.4861387880237576e-05,0.9542345675288755,0.25,0.9709991729201902
8,0.22228013258427382,0.0596335282898508,0.6505864160135388,0.9537705135957579,43,191,0,0.9537705135957579,43,191,0,0.24578303505073895,2.003313142177292e-06,0.9537705135957579,0.25,0.9709991729201902
