epoch,train_loss,train_supervised_loss,train_distill_loss,macro_auc,scored_classes,skipped_no_positive,skipped_no_negative,soundscape_macro_auc,soundscape_scored_classes,soundscape_skipped_no_positive,soundscape_skipped_no_negative,valid_loss,learning_rate,selection_metric,distill_weight,mean_train_teacher_confidence
1,0.4214937045718684,0.0868161858031244,1.3387100660439692,0.9410987521487809,43,191,0,0.9410987521487809,43,191,0,0.3108208612962203,0.00010631971954266869,0.9410987521487809,0.25,0.9708983302116394
2,0.2667876156893643,0.08380672945217653,0.7319235476580533,0.9514043722989659,43,191,0,0.9514043722989659,43,191,0,0.24986095455559817,0.00019998753863971366,0.9514043722989659,0.25,0.9708983302116394
3,0.24324653094465082,0.07363891770893877,0.6784304434602911,0.9590571122472055,43,191,0,0.9590571122472055,43,191,0,0.24373715709556232,0.00018594035791026273,0.9590571122472055,0.25,0.9708983302116394
4,0.23555562171069058,0.06860962837482944,0.6677839647639882,0.9611071348706877,43,191,0,0.9611071348706877,43,191,0,0.24204274063760584,0.00014913347687394642,0.9611071348706877,0.25,0.9708983302116394
5,0.2317587435245514,0.06577669242114732,0.6639282053167169,0.9599558889428028,43,191,0,0.9599558889428028,43,191,0,0.24255334382707422,9.942926958035401e-05,0.9599558889428028,0.25,0.9708983302116394
6,0.2294656972993504,0.06434192406860265,0.6604950951807427,0.9602569328617455,43,191,0,0.9602569328617455,43,191,0,0.24349536272612485,5.01459382342328e-05,0.9602569328617455,0.25,0.9708983302116394
7,0.2283845805760586,0.0639523495778893,0.6577289267019792,0.9600558418044214,43,191,0,0.9600558418044214,43,191,0,0.24310440502383493,1.4488911670091291e-05,0.9600558418044214,0.25,0.9708983302116394
8,0.22770955752242694,0.06307230697888316,0.6585489999164235,0.9605901598523182,43,191,0,0.9605901598523182,43,191,0,0.2429870827631517,2.012461360286368e-06,0.9605901598523182,0.25,0.9708983302116394
