epoch,train_loss,train_supervised_loss,train_distill_loss,macro_auc,scored_classes,skipped_no_positive,skipped_no_negative,soundscape_macro_auc,soundscape_scored_classes,soundscape_skipped_no_positive,soundscape_skipped_no_negative,valid_loss,learning_rate,selection_metric,distill_weight,mean_train_teacher_confidence
1,0.5550886528058485,0.08721671840458205,1.3367769682046138,0.9347742937673617,43,191,0,0.9347742937673617,43,191,0,0.4058394134044647,0.00010631971954266869,0.9347742937673617,0.35,0.9708983302116394
2,0.3393502470218774,0.09915284676985307,0.6862782980456497,0.9446837026829263,43,191,0,0.9446837026829263,43,191,0,0.31647134640000085,0.00019998753863971366,0.9446837026829263,0.35,0.9708983302116394
3,0.3092817718332464,0.09152054493174408,0.6221749457446012,0.9586715186607615,43,191,0,0.9586715186607615,43,191,0,0.3073934885588559,0.00018594035791026273,0.9586715186607615,0.35,0.9708983302116394
4,0.30070956457744946,0.08704276789318431,0.6104765696959062,0.9591868213890818,43,191,0,0.9591868213890818,43,191,0,0.3051964992826635,0.00014913347687394642,0.9591868213890818,0.35,0.9708983302116394
5,0.2960614164670308,0.08423831742821318,0.6052088629115712,0.9610550772798211,43,191,0,0.9610550772798211,43,191,0,0.30462846159935,9.942926958035401e-05,0.9610550772798211,0.35,0.9708983302116394
6,0.294069615277377,0.08245301269220584,0.604618869044564,0.9595776001321773,43,191,0,0.9595776001321773,43,191,0,0.3050599071112546,5.01459382342328e-05,0.9595776001321773,0.35,0.9708983302116394
7,0.29201037865696533,0.08204642547802492,0.5998970252094846,0.9600275762519036,43,191,0,0.9600275762519036,43,191,0,0.30558225783434784,1.4488911670091291e-05,0.9600275762519036,0.35,0.9708983302116394
8,0.2921897362578999,0.0815477529258439,0.6018342411879337,0.9596433424596299,43,191,0,0.9596433424596299,43,191,0,0.30555095997723664,2.012461360286368e-06,0.9596433424596299,0.35,0.9708983302116394
